OBJECTID,Symbol,start_lon,start_lat,end_lon,end_lat
2739,"220 kV Transmission Line, 1 Circuit",2.28788904077389,49.9684430246756,1.58974569831657,50.0434394587399
2740,"220 kV Transmission Line, 1 Circuit",3.77096849927287,50.1507206168122,3.907963117994,50.214369575847
2741,"220 kV Transmission Line, 1 Circuit",3.907963117994,50.214369575847,3.35347350119409,50.3165061266269
2742,"220 kV Transmission Line, 1 Circuit",3.907963117994,50.214369575847,3.35347350119409,50.3165061266269
2743,"220 kV Transmission Line, 1 Circuit",3.35347350119409,50.3165061266269,3.40433267206532,49.6742643424832
2744,"220 kV Transmission Line, 1 Circuit",2.81976082932266,50.3211619735028,2.88424135445504,49.752281909899
2745,"220 kV Transmission Line, 1 Circuit",2.81976082932266,50.3211619735028,3.07136491488046,50.2417111072368
2746,"220 kV Transmission Line, 1 Circuit",2.87589066071635,50.4629854224369,2.81976082932266,50.3211619735028
2747,"220 kV Transmission Line, 1 Circuit",2.87589066071635,50.4629854224369,3.35347350119409,50.3165061266269
2748,"220 kV Transmission Line, 1 Circuit",2.87589066071635,50.4629854224369,3.09057372654224,50.5088945590952
2749,"220 kV Transmission Line, 1 Circuit",2.87589066071635,50.4629854224369,2.82170747496443,50.5106014852483
2750,"220 kV Transmission Line, 1 Circuit",2.87589066071635,50.4629854224369,2.95560671854738,50.5481616288953
2751,"220 kV Transmission Line, 1 Circuit",2.77543251905188,50.4747704113293,2.82170747496443,50.5106014852483
2752,"220 kV Transmission Line, 1 Circuit",2.82170747496443,50.5106014852483,2.73439789271417,50.5245942766913
2753,"220 kV Transmission Line, 1 Circuit",2.95560671854738,50.5481616288953,2.9012993822188,50.6422979398542
2754,"220 kV Transmission Line, 1 Circuit",2.54449888241494,50.611263431674,2.95560671854738,50.5481616288953
2755,"220 kV Transmission Line, 1 Circuit",2.54449888241494,50.611263431674,2.09189682157184,50.8231356442249
2756,"220 kV Transmission Line, 1 Circuit",2.72093331474995,50.6624915109839,2.54449888241494,50.611263431674
2757,"220 kV Transmission Line, 1 Circuit",2.09189682157184,50.8231356442249,2.28788904077389,49.9684430246756
2758,"220 kV Transmission Line, 1 Circuit",2.09189682157184,50.8231356442249,2.07671930162805,50.7757480165181
2759,"220 kV Transmission Line, 1 Circuit",40.3140669883532,43.322268731643,40.7304295759826,43.1564364899223
2762,"220 kV Transmission Line, 1 Circuit",15.1498031615904,44.983013658989,16.0863876342464,45.6572477951435
2768,"220 kV Transmission Line, 1 Circuit",16.0881042480159,45.6601273027313,16.1567687987971,45.8756683666493
2769,"220 kV Transmission Line, 1 Circuit",20.2123692486818,46.2050102753885,20.2912658327789,47.1843533736754
2770,"220 kV Transmission Line, 1 Circuit",18.8772143845102,47.3529212292921,17.7879666968805,47.6526022148863
2771,"220 kV Transmission Line, 1 Circuit",19.1367783339679,47.5311995489513,19.211667661362,47.3242596253957
2772,"220 kV Transmission Line, 1 Circuit",19.1367783339679,47.5311995489513,20.1586407467118,47.8044102986424
2773,"220 kV Transmission Line, 1 Circuit",19.1367783339679,47.5311995489513,20.1586407467118,47.8044102986424
2774,"220 kV Transmission Line, 1 Circuit",19.2452485432151,47.7434367890572,19.1367783339679,47.5311995489513
2775,"220 kV Transmission Line, 1 Circuit",20.1586407467118,47.8044102986424,21.0223058194656,47.914211447925
2776,"220 kV Transmission Line, 1 Circuit",20.0635939230228,47.907195363605,20.1586407467118,47.8044102986424
2777,"220 kV Transmission Line, 1 Circuit",21.0223058194656,47.914211447925,20.2912658327789,47.1843533736754
2778,"220 kV Transmission Line, 1 Circuit",21.0223058194656,47.914211447925,20.2912658327789,47.1843533736754
2779,"220 kV Transmission Line, 1 Circuit",21.0223058194656,47.914211447925,21.7060226998103,47.4986905315595
2780,"220 kV Transmission Line, 1 Circuit",-8.23871612551292,51.8190149340104,-8.2352828979737,51.8359896651172
2781,"220 kV Transmission Line, 1 Circuit",-8.36457736308279,51.891946319213,-8.38362522509039,52.0356287819166
2783,"220 kV Transmission Line, 1 Circuit",-8.38362522509039,52.0356287819166,-8.57977030003353,52.5732952261114
2784,"220 kV Transmission Line, 1 Circuit",-6.96647122118104,52.2735464556075,-8.38362522509039,52.0356287819166
2785,"220 kV Transmission Line, 1 Circuit",-6.96670532229062,52.2736196914268,-6.60415649416571,53.3493216884745
2786,"220 kV Transmission Line, 1 Circuit",-8.57963562014176,52.5732202481925,-9.43656921389154,52.5602818289517
2787,"220 kV Transmission Line, 1 Circuit",-9.39074933922741,52.5628946220823,-9.23166524095792,52.6541419245388
2788,"220 kV Transmission Line, 1 Circuit",-9.23166524095792,52.6541419245388,-9.41417039912116,52.6569403947853
2789,"220 kV Transmission Line, 1 Circuit",-9.23194885256346,52.6543113184161,-8.81644248964854,53.3043133398358
2790,"220 kV Transmission Line, 1 Circuit",-6.71061067713814,53.1188663361142,-6.96647122118104,52.2735464556075
2791,"220 kV Transmission Line, 1 Circuit",-6.71058654787662,53.1187569304373,-6.60552978518133,53.3493216884746
2792,"220 kV Transmission Line, 1 Circuit",-6.60621643068913,53.3485019154822,-6.7105865478766,53.1187569304373
2793,"220 kV Transmission Line, 1 Circuit",-6.6041564941657,53.3497315690593,-6.61857604982976,53.9940466578179
2794,"220 kV Transmission Line, 1 Circuit",-6.60655975344306,53.3495266292595,-8.57963562014174,52.5732202481925
2795,"220 kV Transmission Line, 1 Circuit",-8.8151550293213,53.3042107609187,-8.38256835939962,53.1187569304373
2796,"220 kV Transmission Line, 1 Circuit",-8.81635665896004,53.3044672077496,-8.34136962893087,53.9265812181639
2797,"220 kV Transmission Line, 1 Circuit",-6.62475585940006,53.9940466578179,-6.60690307619696,53.3503463825472
2798,"220 kV Transmission Line, 1 Circuit",-8.34154389568422,53.9266356121443,-6.61860704682431,53.9939460458594
2799,"220 kV Transmission Line, 1 Circuit",-8.34154389568422,53.9266356121443,-8.41905335487673,54.2083433547389
2800,"220 kV Transmission Line, 1 Circuit",-14.7104440616367,64.9114276564196,-14.7104440616367,64.9114276564196
2801,"220 kV Transmission Line, 1 Circuit",-19.1238751922339,64.1725138259386,-18.9987551694716,64.2143315883768
2804,"220 kV Transmission Line, 1 Circuit",-19.8414007751117,64.0974036213898,-21.7225582994804,64.0867974872397
2805,"220 kV Transmission Line, 1 Circuit",-19.8414007751117,64.0974036213898,-21.7225582994804,64.0867974872397
2806,"220 kV Transmission Line, 1 Circuit",-21.8562394130806,64.0130888950098,-19.8414007751117,64.0974036213898
2807,"220 kV Transmission Line, 1 Circuit",-21.7361088697387,64.3859632127801,-21.7225582994804,64.0867974872397
2808,"220 kV Transmission Line, 1 Circuit",15.1231956481626,37.1188531853726,15.1455116271666,37.1178950173792
