OBJECTID,Symbol,lon,lat
4050,Substation,0.420226518459416,41.2291105722408
4051,Substation,0.246346990342816,41.3531033400261
4052,Substation,-0.74712517207599,41.7131476413926
4053,Substation,-2.32516736876879,42.3806257978813
4054,Substation,-2.56549876112297,41.3991173002692
4055,Substation,-3.68764635818731,42.3393311257709
4056,Substation,-3.86959273827516,42.2864045372188
4057,Substation,-2.6240701351324,42.5820320463756
4058,Substation,-2.61890310112702,42.794735948158
4059,Substation,-1.74356536131063,42.212821027047
4060,Substation,-1.30561823680855,41.7752564510771
4061,Substation,-1.63027500494278,42.0078696268909
4062,Substation,-1.00575787147625,41.5460128108523
4063,Substation,-1.030349806435,41.7635095772407
4064,Substation,-1.45950137508113,42.5336589742683
4065,Substation,-1.93687183475122,42.1769222302869
4066,Substation,-1.21550511265705,42.5600597999273
4067,Substation,-1.57979560781093,42.7316343982735
4068,Substation,-1.39570633729394,42.6737200687506
4069,Substation,-3.29877030076381,43.1367438618237
4070,Substation,-4.17947486062966,42.8813335118936
4071,Substation,-3.18472205480667,42.9280080000813
4072,Substation,-3.34349713924705,42.7752668724372
4073,Substation,-3.44832620193549,43.0927730127706
4074,Substation,-3.28387440577112,42.9559419992524
4075,Substation,-3.76361140115261,43.3496410057703
4076,Substation,-3.83430233824279,43.2779529525224
4077,Substation,-3.98565552575547,43.1196199301502
4078,Substation,-4.25964757293094,43.3151502948161
4079,Substation,-3.92786909561912,43.4561864198292
4080,Substation,-3.2057275999708,43.3473282368387
4081,Substation,-2.78159990554316,42.8573928378466
4082,Substation,-2.44144114712502,43.0557277488688
4083,Substation,-2.52683939531073,42.9238449324531
4084,Substation,-2.88619450471257,43.3220342851948
4085,Substation,-1.97117697709729,43.3221870406295
4086,Substation,0.273896448056996,42.5157780603046
4087,Substation,0.112922985436525,42.4669971811068
4088,Substation,0.202263697746687,42.3124662520578
4089,Substation,0.210176806741393,41.9080595279981
4090,Substation,0.166146028603864,42.1525445901985
4091,Substation,0.592519682891446,41.5929621442903
4092,Substation,-0.362429720198324,42.605046343193
4093,Substation,-0.432063789126011,42.474107921354
4094,Substation,0.363793546383373,42.5805220517842
4095,Substation,0.177757813313508,42.5596084184665
4096,Substation,0.768019131889068,42.7296504141805
4097,Substation,0.944574330292639,42.6431407227345
4098,Substation,0.950405658565261,42.2182558673315
4099,Substation,0.687216481949308,42.4241849646901
4100,Substation,1.25771246787022,42.6242001740783
4101,Substation,1.19530916071377,42.4738223588278
4102,Substation,2.5558352671284,39.6430789351065
4103,Substation,2.87133953463622,39.6729622544951
4104,Substation,2.70784892250683,39.7454038091196
4105,Substation,3.19776024816863,39.5902722081724
4106,Substation,3.02170596167979,39.7609198785868
4107,Substation,1.56117803916658,41.9454325802612
4108,Substation,1.87891449149894,41.8130170911711
4109,Substation,1.88189446268432,42.1489227835634
4110,Substation,2.3352804692881,42.0279326963507
4111,Substation,2.20693750184592,41.890393999037
4112,Substation,2.43487208103058,41.8542851516953
4113,Substation,2.85352451083958,41.9052827878959
4114,Substation,3.10056332620405,41.9964575617172
4115,Other or not listed,-6.73438997084499,42.843933256923
4116,Other or not listed,-6.77687918477775,42.701285950632
4117,Substation,-0.350821807928084,39.4683264171539
4118,Substation,-3.8506306398635,37.7712227454315
4119,Hydro run of river & pondage,0.250537890301335,42.1526686231177
4120,Substation,0.86936433125725,41.40760001037
4121,Other or not listed,-0.630056065863452,40.8549707945877
4122,Hydro run of river & pondage,-0.452983383918681,42.6080398629887
4123,Substation,-0.902252197292189,41.4406674584878
4124,Substation,-1.00892064867741,41.3423046778157
4125,Substation,-1.5184023290406,41.6121754561996
4126,Substation,-1.52354107408794,41.8163661764699
4127,Hydro run of river & pondage,-1.66054726108553,41.9321413826751
4128,Substation,-1.99076492271827,41.7166169628522
4129,Substation,-2.2842083619531,41.8985809781651
4130,Substation,-4.88755598668339,42.8841313466371
4131,Hydro run of river & pondage,-5.01407503795418,42.8102017197296
4132,Substation,-5.38609304988577,43.4896299174494
4133,Substation,-6.56051302387927,42.7479406306621
4134,Hydro run of river & pondage,-6.46897643266444,42.7900530040414
4135,Substation,-7.47701714746866,43.5043043785527
4136,Substation,-8.70833788915601,43.2657847312111
4137,Substation,-7.48803170691902,39.6233560384367
4138,Substation,-6.88081461889669,38.7821543328425
4139,Substation,-5.7095185957022,36.1079108936942
4140,Substation,-5.84150683810538,36.1381283577839
4141,Substation,-6.01776123049399,36.2420580249846
4142,Substation,-5.72913665629871,36.5027361011192
4143,Substation,-5.61963759035021,36.0459009949981
4144,Substation,-8.8795472349888,42.8826109568259
4145,Substation,-6.79260177728548,37.2747715813461
4146,Substation,-3.90672148919139,42.7809680038179
4147,Substation,-3.81676083613596,42.7128000514798
4148,Substation,-1.62778712287567,38.7904081286154
4149,Substation,-0.651149488504921,41.4908973169421
4150,Substation,-2.77018003589802,42.7561885013747
4151,Substation,-2.4526977539324,42.6794067133809
4152,Substation,-3.3010971632559,37.2110925428174
4153,Substation,-5.76688617248787,36.8431967584378
4154,Substation,-4.46926623415564,37.3479034350372
4155,Substation,-6.75758995632433,37.1346580375125
4156,Substation,-1.00710764873519,37.6001015449753
4157,Substation,-0.455808125661601,38.3720168767147
4158,Substation,-0.327153841196581,40.5560341818087
4159,Substation,-0.709825715767738,40.7262077503327
4160,Substation,-1.04714765273124,41.1900613570575
4161,Substation,-2.2275759088295,41.2214876164283
4162,Substation,-0.780692503192444,41.3809931603866
4163,Substation,-0.839173677411199,42.050830205863
4164,Substation,-0.0400052889233316,41.66497408324
4165,Substation,3.01422122863157,42.2400974355589
4166,Substation,-1.74730816805767,42.6721116158389
4167,Substation,-1.63477959699762,42.16095207494
4168,Substation,-7.01068533645133,42.0802239294033
4169,Substation,-3.95100525428704,42.5322872953443
4170,Substation,-3.87091511963644,42.9164943036645
4171,Substation,-3.37695690796581,43.3879151497312
4172,Substation,-6.22052888182553,43.5293855508781
4173,Substation,-9.02521497049909,42.9178789094126
4174,Substation,-9.11868469822966,43.1196251603513
4175,Substation,-8.45370713898845,42.8566323974712
4176,Substation,-8.3346069228544,42.5024310747035
4177,Substation,-8.37935574830854,42.7374011815854
4178,Substation,-8.36985304753911,42.6426324012369
4179,Substation,-8.35120813956494,42.5792136313102
4180,Substation,-6.01027571672197,42.7947037586737
4181,Substation,-8.31636146420091,42.1934488255419
4182,Substation,-8.71400786079219,42.1007053609152
4183,Substation,-6.07688098149712,41.5349811732791
4184,Hydro run of river & pondage,-5.89796072836989,41.4736777796714
4185,Substation,-2.43749827485035,42.512049488204
4186,Substation,-2.1167499734401,41.3665579265832
4187,Substation,-1.54764347336836,41.5322492761096
4188,Other or not listed,1.39349836379822,38.8598062473377
4189,Other or not listed,1.53399473552401,38.6871739192488
4190,Substation,1.3235877888705,38.980591040855
4191,Substation,3.88939389227121,40.028643319345
4192,Substation,-7.06470559280291,43.3624148523614
4193,Substation,-6.84754879925446,43.3407909462316
4194,Substation,-6.43087027425712,43.2817622426173
4195,Substation,-4.41665619742897,42.8229399438851
4197,Substation,-2.54012914063228,43.2754199781315
4198,Substation,-3.41873899732314,43.241552462071
4199,Substation,-3.16342998264399,42.866322751658
4200,Substation,-3.64330095062129,42.759576294954
4201,Substation,-2.88833757656992,42.6590518820997
4202,Substation,-4.2587584463794,43.3819179091992
4203,Hydro run of river & pondage,-3.25722220183635,42.831897252595
4204,Hydro run of river & pondage,-3.43611613530009,42.7980286342458
4205,Substation,-5.73941614986823,43.2050988215826
4206,Other or not listed,-5.67649809686599,43.2441237895653
4207,Other or not listed,-5.99472803266739,43.1439052955517
4208,Hydro run of river & pondage,-6.41025617290221,42.9658942982728
4209,Substation,-6.75603590897605,42.6456537042719
4210,Hydro run of river & pondage,-8.42434803529021,42.4952568680827
4211,Hydro run of river & pondage,-8.42489235566361,42.3413475780338
4212,Substation,-8.331187384807,42.4362177679167
4213,Substation,-8.51591731289774,42.3444035600695
4214,Substation,-8.58624298750281,43.1932573642302
4215,Hydro run of river & pondage,-6.50256241074429,40.4681862944511
4216,Substation,-6.04138088809525,39.62423724413
4217,Substation,-3.45604405397119,41.2327944289621
4218,Substation,-3.8346109951683,41.2120991526635
4219,Substation,-4.01095119912193,41.0705869747762
4220,Substation,-2.77466157373659,41.2386189253172
4221,Substation,-2.91787192916763,40.5475841633455
4222,Substation,-3.49068115074355,40.7357709123101
4223,Substation,-2.41249337996136,40.2681260987454
4224,Substation,-3.16010002468239,40.0017531593299
4225,Substation,-3.99521951154942,40.7931502763483
4226,Substation,-3.66327913452466,40.882730855735
4227,Substation,-2.8087628573371,40.6471963109638
4228,Substation,-2.64151513188177,40.5145956242305
4229,Substation,-4.90493844375055,40.6896250609962
4230,Substation,-4.59506003407654,40.4222086987894
4231,Substation,-4.86920343340857,40.1800169529058
4232,Substation,-4.65752746866664,39.933513638108
4233,Substation,-4.11423420942,39.5813622345311
4234,Substation,-4.31760244711933,40.3924904132078
4235,Substation,-3.16669746642565,40.3758746762216
4236,Substation,-2.16271770777364,42.4049769183767
4237,Substation,-2.21637725221521,42.2273945417038
4238,Substation,-2.05700928648105,42.371342687044
4239,Substation,-1.57329284369803,41.9060012782111
4240,Substation,-0.9894175378561,41.4477849413849
4241,Substation,-0.756314072622733,41.5003158513079
4242,Substation,-1.47326333978603,42.418689710534
4243,Substation,0.329418816946018,41.871525129511
4244,Hydro run of river & pondage,1.05115918480928,42.2246375963735
4245,Hydro run of river & pondage,0.467451865994253,42.5790757354736
4246,Hydro run of river & pondage,0.697494938622898,42.3697392576943
4247,Substation,1.36443153319597,42.324165497366
4248,Other or not listed,1.95079416672449,42.1990554807118
4249,"Substation, under construction",2.85324975834586,41.7706428602248
4250,Substation,1.18100498846672,41.0885590962253
4251,Other or not listed,1.10091491417167,41.0846380116162
4252,Substation,0.969761887247336,41.1721576057856
4253,"Other or not listed, under construction",0.595368927752328,40.7300184817049
4254,Substation,-0.955382696974202,41.101174850927
4255,Substation,0.0247520738898741,40.2939937266507
4256,Fossil gas,-0.137329101589265,39.8865577059403
4257,Substation,-0.57794041383939,39.6439565238206
4258,Substation,-0.744577003615566,39.5313360098754
4259,Substation,-1.47548584455869,39.4833387729728
4260,Substation,-1.04057828362876,39.0077729247013
4261,Substation,-1.43234519138327,38.4852896573346
4262,Substation,-0.166722698602901,38.5470260749923
4263,Substation,-0.0317048297316737,38.7193465992618
4264,Substation,-0.808984313349262,38.53246822803
4265,Substation,-0.736959500953602,38.3081847047462
4266,Substation,-1.57329998769922,37.9129000483323
4267,Substation,-1.19793786259307,37.9158767424296
4268,Substation,-1.16664492211134,38.0311017915893
4269,Hydro run of river & pondage,-3.469227374982,36.7581116322733
4270,Hydro run of river & pondage,-3.5440247194517,36.920430988521
4271,Hydro run of river & pondage,-3.73471752713533,36.7745706523626
4272,Substation,-4.5297470183124,36.6852848356195
4273,Hydro run of river & pondage,-4.72656014263874,36.9715009728907
4274,Substation,-4.76471011314042,36.7256945439549
4275,Hydro run of river & pondage,-5.29913396887413,36.2689014554584
4276,Other or not listed,-5.76196452357291,36.1770819094655
4277,Hydro run of river & pondage,-5.64585561925972,36.2102575904878
4278,Substation,-5.0112772959775,36.4723934435695
4279,Hydro run of river & pondage,-5.69594505457194,36.8036325960871
4280,"Nuclear, under construction",-7.12313584317402,37.2734775650234
4281,Substation,-5.75054717861842,37.3549869043392
4282,Substation,-5.63081122941915,37.3697231616865
4283,Substation,-7.00819623183143,38.2949143912896
4284,Substation,-6.83025751924063,38.0994979903556
4285,Substation,2.54115933035594,39.5392158059148
4286,Substation,-4.53876616385422,38.6057173979185
4287,Substation,-3.23923815390822,39.6555054843596
4288,Substation,-2.33163670522262,40.5289148360584
4289,Substation,-0.749980137842888,42.1094350405802
4290,Substation,-0.701181104091871,42.0652729504784
4291,Substation,-0.831106385689746,41.9568656691731
4292,Substation,-0.654786087266303,41.9407053360699
4293,Substation,0.513960100074011,41.4938646444027
4294,Substation,0.795316402929383,41.4109982919052
4295,Substation,-6.01227684966324,43.3890902612122
4296,Substation,-0.314148215787778,39.5828600449954
4297,Substation,-0.376281738307957,39.75576851407
4298,Substation,-0.221000740343139,39.864813948947
4299,Substation,-4.73530105880475,37.1102448882327
4300,Substation,-0.683760730045804,38.0016573805012
4301,Substation,-0.721918411222545,38.4042251945235
4302,Substation,-5.03720751746471,41.1691037912288
4303,Substation,-4.77755848905239,41.1956619792007
4304,Substation,-7.99684129389423,42.6530064552563
4305,Substation,-7.17482041247566,43.2792981621362
4307,Substation,-7.25860889566219,37.2080539769446
4308,Substation,-6.45359602982687,37.0260576425725
4309,Substation,-5.16786915590564,36.6591346850386
4310,Substation,-0.520477294948537,41.1393645764581
4311,Substation,0.237579345676253,40.9928561954669
4312,Substation,0.334292007401043,41.2741071897516
4313,Substation,0.283073643640629,41.6069085538125
4314,Substation,-3.49973306287111,43.328056743598
4315,Substation,-8.36729491835233,43.3388324523941
4316,Substation,-3.30701648423845,42.3793578987959
4317,Substation,-3.37829589846341,42.2213987876245
4318,Substation,-1.46698944809465,42.122209288175
4319,Substation,0.670600619310296,41.5099886877768
4320,Substation,0.736295050740884,41.1761387268174
4321,Substation,3.10226440426925,42.0824262959146
4322,Substation,-0.798460497803918,39.9926485632828
4323,Substation,-0.5139401698848,40.0308201299706
4324,Substation,-3.20582871684477,41.0703765402595
4325,Substation,-6.72922536467058,39.0475334111493
4326,Substation,-5.13167085025558,37.7209487490858
4327,Substation,-3.3452930769577,38.9417789066969
4328,Substation,-5.38244903903522,36.1785453039053
4329,Substation,-8.3961737454515,42.6861122421534
4330,Substation,-8.64074707033704,42.3707201435427
4331,Substation,-9.13127222094342,42.9924423732882
4332,Substation,-7.57461191680958,42.3509168622448
4333,Substation,-6.93222535508717,42.0306782340368
4334,Substation,-5.53921158329021,43.4463869658599
4335,Substation,-5.86952484091369,43.4993903299904
4336,Substation,-6.52978136741433,42.8247386548298
4337,Substation,-2.63846511556395,42.4532542248342
4338,Substation,-3.79550756084023,43.4850179526797
4339,Substation,-3.56545320906022,43.4183864309262
4340,Substation,-2.76928345656927,43.1014591892892
4341,Substation,-2.11289541804013,43.2365796674458
4342,Substation,-1.82820290151441,43.3564019942869
4343,Substation,0.705411836571873,40.7858297594162
4344,Substation,-0.19768358284176,41.064141339364
4345,Substation,-6.08961262717442,39.3453176191491
4346,Substation,-5.51956558142543,37.7916550704088
4347,Substation,-6.00439632752246,37.4750699841395
4348,Substation,-5.91271675129205,37.3159561518245
4349,Substation,-7.31286221586689,37.5624738636449
4350,Substation,-5.49242599804729,36.4262385201502
4351,Substation,-1.01054612680873,38.6041398130383
4352,Substation,-1.26617431643272,38.8471948480952
4353,Substation,-1.57261980184134,39.7438484523431
4354,Substation,-1.9024849895345,39.8635014946922
4355,Substation,-0.265850286875296,39.1035580679718
4356,Substation,-0.148485502408667,38.9497890691702
4357,Substation,-0.758675252045196,37.9515525259746
4358,Substation,-1.00593566897187,37.9165760407581
4359,Substation,-1.55480703135618,37.4521848114094
4360,Substation,-2.76307388107966,37.0315182006326
4361,Substation,-0.395474279353615,39.3569663026668
4362,Substation,-0.633999550652911,39.5067265534041
4363,Substation,-0.474030289461575,39.6012585329656
4364,Substation,-0.135517411960052,39.8139706133968
4365,Substation,-4.96340275138278,41.4894103843434
4366,Substation,-4.36287830633355,42.1986075194997
4367,Substation,-4.58087122590521,42.0437749615704
4368,Substation,2.77295213056028,39.5303492854937
4369,Wind farm,-1.97087831390648,42.3305342875843
4370,Wind farm,-2.19436861274245,41.7157394579084
4371,Wind farm,-2.7197768560349,41.0325309729587
4372,Wind farm,-5.59854547454657,43.3978573573378
4373,Wind farm,-7.21572073418129,43.438063121801
4374,Wind farm,-8.99272779636022,43.0607936916119
4375,Wind farm,-9.03550288251306,42.8121898312617
4376,Wind farm,-8.13604962604785,42.5663921703849
4377,Wind farm,-3.12090776141707,39.1724021013545
4379,Wind farm,-3.14241172472872,37.3995040979567
4380,Wind farm,-1.8485271224656,38.8277167358894
4381,Wind farm,-1.97423754738831,39.4758815856412
4382,Wind farm,-0.568904806385054,40.5537330515878
4383,Wind farm,0.347800221990623,40.7648613296157
4384,Wind farm,1.06287550085357,41.5583562472729
4385,Substation,-6.1103961341394,43.0718213203521
4386,Substation,-0.465757139896951,40.1523419862444
4387,Substation,-7.90842807768746,42.4565669187593
4388,Substation,-8.90441894533697,42.8155513617375
4389,Substation,-6.39680868931083,36.6978518127273
4390,Substation,-6.14891675213694,36.4749540017533
4391,Other or not listed,-5.7563632782595,43.5933643676698
4392,Other or not listed,-0.864418214141701,37.5648709504551
4393,"Other or not listed, under construction",-0.745489587045042,37.6459745698511
4394,Nuclear,0.531463623019934,40.7160376355796
4395,Other or not listed,-3.28689300194394,43.4183665583136
4396,Other or not listed,-2.24992549511525,43.3017056409718
4397,Substation,-2.14886532248853,43.2855934723185
4398,Substation,-8.37149750997754,42.1090003555262
4400,Hydro pure storage,10.2881933127332,46.8488723595767
4401,Hydro pure storage,9.257329160886,46.5493223055823
4402,Hydro pure storage,9.24560728317192,46.6624061061359
4403,Hydro pure storage,8.9881305113081,46.5532786475093
4404,Hydro pure storage,8.68382290969194,46.5678002460941
4405,Hydro mixed pump storage,8.2019904046796,46.5409164889818
4406,Hydro pure storage,8.01998646352271,46.6673327900002
4407,Hydro pure storage,8.79950032347594,46.7617089230958
4408,Hydro mixed pump storage,8.84210704561777,47.0009920091581
4409,Hydro mixed pump storage,9.18873427581885,46.9208708630928
4410,Substation,9.39356618302444,46.9731717245744
4412,Hydro pure pump storage,6.92344665524481,46.4094577674848
4413,Hydro mixed pump storage,6.95983886715889,46.1722229784646
4414,Hydro pure storage,7.28599548336972,46.053696722908
4415,Hydro pure storage,7.41165161129932,46.0584617266766
4416,Hydro pure storage,7.15141296383856,46.1955174064976
4417,Hydro pure storage,7.39105224606495,46.2548972628382
4418,Hydro pure storage,7.7487025668396,46.2246884387125
4419,Hydro pure storage,7.93773799076972,46.4084498815576
4420,Hydro pure storage,8.5816283189699,46.1981799300965
4421,Hydro pure pump storage,8.45828859402923,46.3701560468655
4422,Hydro pure storage,8.48096160068669,46.3120311862145
4423,Hydro pure storage,9.13934823476628,46.3540062680814
4424,Hydro pure storage,9.636468840266,46.4409551539355
4425,Hydro pure storage,9.55379422977415,46.3131942625793
4426,Substation,8.17073568302297,47.5230474712558
4427,Substation,6.4686298370075,46.5409158780629
4428,Substation,6.5595245361043,46.7569747326914
4429,Substation,6.55281703704271,46.6225233007376
4430,Substation,8.14182241022995,46.5817436266566
4431,Substation,7.28480867759413,46.0630104394732
4432,Substation,7.41172853701409,46.0677939694244
4434,Substation,7.0281600951862,46.3315209419742
4435,Substation,6.94816589352605,46.4125350541586
4436,Substation,7.38066673275936,46.2598822465764
4437,Substation,7.1669092293424,46.2005537439848
4438,Substation,7.30975301887031,46.5238461591269
4439,Substation,7.55608672937452,46.3363719479923
4440,Substation,7.83882797238751,46.2495671594458
4441,Substation,7.88378398023029,46.1371859372616
4442,Substation,7.99701725621701,46.2221260083756
4443,Substation,7.9452570876276,46.3579136369978
4444,Substation,8.06173641212006,46.4078131927099
4445,Substation,7.64239370668009,47.0786300755181
4446,Substation,7.22291932157059,47.007043036446
4447,Substation,7.12416805859223,46.7483755956891
4448,Substation,7.06534105222872,46.5758563481511
4449,Substation,7.08060582094008,46.9894762759026
4450,Substation,7.52929287890413,46.6803845926282
4453,Substation,7.12327640968863,47.0764275133869
4454,Substation,7.19194149925704,47.3643847936517
4455,Substation,7.54192723789472,47.2816817345088
4456,Substation,7.4895885957672,47.1919634604179
4457,Substation,7.52790377437192,47.4062025482454
4458,Substation,7.58390442603087,47.4791509110835
4459,Substation,7.73517443567061,47.2117922392338
4460,Substation,8.07452139289265,46.7171360024225
4461,Substation,8.00510837434747,47.1875926208121
4462,Substation,8.45516312375382,46.6742008442709
4463,Substation,8.26465092409382,47.0210652161268
4464,Substation,8.29912230706934,47.148522587055
4465,Substation,7.96942265691371,47.4957244735922
4466,Substation,7.90261134340873,47.3729392109985
4467,Substation,7.79596610618976,47.2936525314622
4468,Substation,7.70934203091573,47.5142025966699
4469,Substation,8.33601301028959,47.2991183555699
4470,Substation,8.21377125248311,47.3685491860418
4471,Substation,8.1679607651108,47.4354601584988
4472,Substation,8.41121342448144,47.3709910963495
4473,Substation,8.55483377376843,47.2088390706138
4474,Substation,9.05387028593058,46.7884656967172
4475,Substation,8.69808314424726,46.2245491261355
4476,Substation,8.65881404702226,46.155758190095
4477,Substation,8.85566198493321,46.1607480133699
4478,Substation,8.87470987383863,45.9982090968218
4479,Substation,9.04942726358113,46.171934504605
4480,Substation,8.67745716220925,47.1549018371525
4481,Substation,8.59680175778345,46.4917744821952
4482,Substation,8.64364635171949,46.2826507915314
4483,Substation,8.65284802344005,46.3805837188502
4484,Substation,8.63550886534808,46.7717847012703
4485,Substation,8.67275287967343,46.6191486912804
4486,Substation,8.95294909538966,46.504181906542
4487,Substation,8.79698227107118,46.4011574261153
4488,Substation,8.97219952646201,46.302390464912
4489,Substation,8.80811065100312,47.113606105613
4490,Substation,8.92882447447173,46.987987619549
4491,Substation,8.89203381636568,46.7472009575204
4492,Substation,8.93629789820612,47.1592755750903
4493,Substation,9.50441804891439,46.3587008422776
4494,Substation,9.40205626309951,46.5118579015295
4495,Substation,9.33946898978302,46.5774921179785
4496,Substation,9.25369453791467,46.8240940495005
4497,Substation,9.32879056342714,46.6946054904075
4498,Substation,9.17207505776969,46.7599962006522
4499,Substation,9.55962458233621,46.6391252447228
4500,Substation,9.5026158163157,46.5010030393646
4501,Substation,9.56563806110827,46.3972928634644
4502,Substation,8.7243619792468,47.6149206826026
4503,Substation,8.59119106641863,47.3076249699494
4504,Substation,8.74336586652369,47.2879988458129
4505,Substation,8.60997567382595,47.5489662061568
4506,Substation,8.52501290365414,47.3983746452258
4507,Substation,8.6101198433567,47.4309013015149
4508,Substation,8.70818183601333,47.4970780557467
4509,Substation,9.04154985332469,47.2199771106223
4510,Substation,8.93668676869865,47.5225907753058
4511,Substation,9.09104311545716,47.5382961543237
4512,Substation,9.41161094293053,47.4560905323537
4513,Substation,9.25863698781713,47.356350396939
4514,Substation,10.0198980767388,46.371740084163
4515,Substation,10.3629314954611,46.809177419423
4516,Substation,8.14530917307325,46.4618204724652
4517,Substation,7.77264070458957,47.3865250138557
4518,Substation,7.79772124758689,47.4616613971579
4519,Nuclear,8.16558837887731,47.5357469782477
4520,Substation,8.05577494919068,47.3736231689945
4521,Substation,8.56093865798391,47.3536090923879
4522,Nuclear,7.88498055863438,47.3254556528252
4523,Nuclear,8.28300476071321,47.4926167752954
4524,Substation,6.5720558166218,46.5430411854425
4525,Substation,8.50783890237172,47.5556109501419
4526,Substation,8.57125047115468,46.317194473148
4527,Substation,8.5452667602989,46.3917427494177
4529,Substation,8.08446294749329,46.291605318882
4530,Substation,8.25574132430116,46.613331120492
4531,Substation,8.12592077619294,46.8481240942359
4532,Substation,8.58544215143713,47.0162994224832
4533,Substation,8.94493103024422,46.3388692792517
4534,Substation,9.01914576644318,45.8893552893059
4535,Substation,9.52019371423642,47.4154862460358
4536,Brown coal/Lignite,27.4987795707414,39.1966486478123
4537,Fossil gas,26.935545793638,38.6389814878354
4538,Brown coal/Lignite,29.8423004150046,39.8264677821994
4539,Brown coal/Lignite,27.688549358371,37.1763473000857
4540,Brown coal/Lignite,28.2311095036015,37.4317027428223
4541,Substation,27.3727071935479,38.3570935090861
4542,Substation,28.8061378754158,40.1885669863052
4543,Substation,31.1969947744743,40.9419593217961
4544,Substation,28.0261230468409,39.6331920656866
4546,Substation,27.0707249195271,38.7278832416
4547,Substation,27.1201509808714,38.2533245629895
4548,Substation,29.2182254790915,37.7082017806521
4549,Substation,31.8732595635992,37.435799400016
4550,Brown coal/Lignite,29.9542236327778,39.5924612652768
4551,Fossil gas,27.9085163560623,40.9370270848899
4552,Substation,27.2902275174225,41.595165610524
4553,Substation,26.8910395184089,41.577859710653
4554,Substation,29.1577026958739,41.0649963861551
4555,Substation,29.4473075866355,41.0701632217231
4556,Substation,29.4330686000125,40.9552223402027
4557,Hard coal,31.5182836209398,41.2625824577875
4558,Fossil gas,29.1402896282922,40.1718186269116
4559,Hydro pure storage,31.5204620360979,36.9287623414977
4560,Substation,30.7010860431663,36.9666483609501
4563,Substation,32.3962211538685,39.7890827252744
4566,Substation,35.7275390624639,40.5513741987267
4567,Hydro pure storage,35.5888685764164,41.3050244466426
4568,Fossil gas,32.0870918370677,39.2508799737255
4569,Substation,37.8877258300414,37.0420244163639
4570,Hard coal,35.8985492821087,36.7442426781874
4571,Substation,36.200442303296,36.9901515222315
4572,Substation,36.3736841016906,37.6127517821541
4573,Substation,37.1488952636354,37.1898607094696
4574,Hydro pure storage,38.3103561400999,37.4913405772936
4575,Substation,35.4996627857935,37.1132470801305
4576,Brown coal/Lignite,37.1427154540649,38.2920923176386
4577,Hydro pure storage,38.9738511339745,38.8974738420993
4578,Hydro pure storage,39.2141806533135,38.2888850052828
4579,Hydro pure storage,40.1233657839374,39.1976100425794
4580,Fossil fuel,42.5700025460273,37.2799087830856
4581,Substation,40.6356811523063,37.2401685949797
4582,Substation,40.1882548956404,37.9838446315674
4583,Brown coal/Lignite,37.3631829803065,39.2094436173923
4584,Substation,41.0874938964468,39.9381718950037
4585,Substation,43.1186490481734,40.7919945735771
4586,Hydro pure storage,41.8122329527634,41.0455493893665
4587,Substation,38.827261629294,40.9949492124369
4588,Substation,36.7204284667605,41.1548763619959
4589,Hydro pure storage,36.5406821551147,40.913402531621
4592,Wind farm,26.4130549187882,38.6157285740426
4593,Substation,27.5976268133535,37.8857203847688
4594,Substation,35.112304687464,38.2575931204079
4595,Brown coal/Lignite,37.0026397704714,38.2602889604044
4597,Substation,42.17096526949,37.3439061508124
4598,Substation,42.9823303254747,39.7312234905842
4599,Substation,28.3462388411367,41.3244723996412
4600,Substation,28.3852000266703,41.215735506048
4601,Substation,28.7595692006796,41.1857582220713
4602,Brown coal/Lignite,26.7571591295054,39.9793771985795
4603,Hydro pure storage,30.9966049143294,40.092262028893
4605,Fossil gas,30.5529785155902,40.9301152059945
4606,Fossil gas,30.5902150352351,41.1098492207065
4607,Brown coal/Lignite,31.6937265088228,40.1482659339799
4609,Substation,36.191711425745,36.5714238234761
4610,Substation,36.1164818946586,36.1152754912366
4611,Hydro pure storage,36.1522582309022,37.2883711056838
4613,Substation,34.9337768554328,38.6447631091744
4615,Hydro run of river & pondage,34.7037716067793,38.2933513822005
4616,Fossil gas,43.2419985558234,38.6458392491023
4617,Substation,41.1404659097288,37.8565683019197
4619,Hard coal,27.0208740234037,40.4093135036023
4620,Wind farm,27.7695975763838,39.2801528751214
4621,Brown coal/Lignite,27.5784301757473,39.1087513593708
4622,Fossil gas,27.146264983696,38.6510724905982
4623,Brown coal/Lignite,29.4694480993592,39.7848681360653
4625,Brown coal/Lignite,29.781875610317,39.8301590303702
4626,Fossil gas,29.4615077566745,37.7972710019999
4627,"Fossil gas, under construction",29.0473999680316,37.6954578222946
4628,"Fossil gas, under construction",30.6171383878062,36.9077406407643
4629,Substation,34.7593688964485,36.8884080431514
4630,Fossil gas,35.5475688733158,37.2355563181133
4631,Substation,41.8208312987904,37.5325989619391
4633,Hydro pure storage,34.8490685756162,39.3743706317853
4634,Substation,32.8203516060684,39.7892568163025
4635,Fossil gas,31.8764029883026,39.5091606361615
4637,Hydro pure storage,34.9384048778664,41.391696694007
4638,Hard coal,32.0561687534621,41.3904878372272
4639,"Hydro mixed pump storage, under construction",32.0719435326213,41.3111850633933
4640,Hydro pure storage,36.7288230230529,40.9170347203961
4641,Hydro pure storage,38.7995936616701,40.93230398614
4642,Hydro pure storage,40.7880770465281,40.8961845274787
4643,Substation,30.344496445267,40.7130960683901
